track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
3 Dias Virado,Mc IG,Mc IG,Só Explosão,71,82,12013282,brazilian funk; trap funk; funk consciente,2017-12-22,3:27,True,https://open.spotify.com/track/7DROtyR6IMNifyZmyksyE7,spotify:track:7DROtyR6IMNifyZmyksyE7
City Boys,Burna Boy,Burna Boy,I Told Them...,71,82,15149163,afrobeats; afrobeat; afropop; afroswing; dancehall; afropiano,2023-08-24,2:33,True,https://open.spotify.com/track/4RoKNqyZ9622tcAeNPNv5k,spotify:track:4RoKNqyZ9622tcAeNPNv5k
Coração Partido / Depois do Prazer / Cheia de Manias - Ao Vivo,Panda,Panda; Ícaro e Gilmar; Humberto & Ronaldo; MJ Records,Cê Tá Doido (Ribeirão Preto) [Ao Vivo],71,85,442396,sertanejo; sertanejo universitário,2025-06-03,6:38,False,https://open.spotify.com/track/5BOcmHCBRF3nlZR2BK32lY,spotify:track:5BOcmHCBRF3nlZR2BK32lY
SEQUÊNCIA CARAMELO,PEDRO SAMPAIO,PEDRO SAMPAIO; Mc Th; MC Nito,SEQUÊNCIAS #1,71,80,3246579,brazilian funk; funk pop; funk carioca; brazilian pop; brega funk,2025-11-18,1:43,True,https://open.spotify.com/track/4GHq9Xla9KO6SWo7a8uvNw,spotify:track:4GHq9Xla9KO6SWo7a8uvNw
Olha pra Cara de Quem Te...,MC LUUKY,MC LUUKY; MC Jvila; DJ Dael,Olha pra Cara de Quem Te...,71,80,1749225,brazilian funk; trap funk; funk consciente,2025-03-06,2:00,True,https://open.spotify.com/track/1VpOT1TfTivUmFjSGSRt1U,spotify:track:1VpOT1TfTivUmFjSGSRt1U
Me Amar Amanhã - Na Praia / Ao Vivo,Matheus & Kauan,Matheus & Kauan,Na Praia (Ao Vivo),71,80,13405486,sertanejo; sertanejo universitário; arrocha; agronejo,2016-02-26,2:46,False,https://open.spotify.com/track/0vXKKHxzwndf65d8E10oND,spotify:track:0vXKKHxzwndf65d8E10oND
Nessas Horas - Ao Vivo,Matheus & Kauan,Matheus & Kauan,Na Praia 2 (Ao Vivo),71,80,13405486,sertanejo; sertanejo universitário; arrocha; agronejo,2017-03-10,3:28,False,https://open.spotify.com/track/1MnUXXQEuzlJFNF5xMH1XQ,spotify:track:1MnUXXQEuzlJFNF5xMH1XQ
Amor No Escuro - Ao Vivo,Simone Mendes,Simone Mendes,Cantando Sua História 2 (Ao Vivo),71,79,3988625,sertanejo; sertanejo universitário; pagode; forró; piseiro,2025-12-11,2:54,False,https://open.spotify.com/track/091mho5ny7E3hAcZeXX24n,spotify:track:091mho5ny7E3hAcZeXX24n
Novo Balanço,Veigh,Veigh; Bvga Beatz; Prod Malax; Supernova Ent,Dos Prédios Deluxe,71,79,6789613,brazilian trap; trap funk; trap; brazilian hip hop,2023-05-19,2:20,True,https://open.spotify.com/track/4hKLzFvNwHF6dPosGT30ed,spotify:track:4hKLzFvNwHF6dPosGT30ed
Despacito - Remix,Luis Fonsi,Luis Fonsi; Daddy Yankee; Justin Bieber,VIDA,71,78,11101544,latin,2019-02-01,3:50,False,https://open.spotify.com/track/1vnnXMrBeEWiRg3YCMCjQq,spotify:track:1vnnXMrBeEWiRg3YCMCjQq
El Ultimo Adiós - Varios Artistas Version,Ricky Martin,Ricky Martin; Alejandro Sanz; Thalia; Juan Luis Guerra 4.40; Gloria Estefan; Celia Cruz; Olga Tañón; Ricardo Montaner; Ana Gabriel; Jorge Hernández; Los Tigres Del Norte; Alicia Villarreal; Alejandro Fernández; Carlos Vives; Jaci Velasquez; Marco Antonio Solís; José José; Lucía Méndez; Jennifer Lopez; Emmanuel,El Ultimo Adiós,71,75,8169456,latin pop; latin,2001-11-21,3:57,False,https://open.spotify.com/track/0tzixmHNQfE6S6SirSToxW,spotify:track:0tzixmHNQfE6S6SirSToxW
Medley Muído de Vaquejada - Desce do Cavalo / Balada do Vaqueiro / Monta Logo Vai / Calma / Senta No Fazendeiro / Deixa Ela Montar Na Minha Garupa / Botadão Do GW,Felipe Amorim,Felipe Amorim; Xand Avião; Zé Vaqueiro; Talita Mel; Mc Lekão,Medley Muído de Vaquejada - Desce do Cavalo / Balada do Vaqueiro / Monta Logo Vai / Calma / Senta No Fazendeiro / Deixa Ela Montar Na Minha Garupa / Botadão Do GW,71,77,3415280,piseiro; forró; arrocha; sertanejo; agronejo; brega,2025-08-20,6:02,True,https://open.spotify.com/track/7pzD7EudQxP4EhT5UeQjc7,spotify:track:7pzD7EudQxP4EhT5UeQjc7
Horas Iguais,WIU,WIU; Oruam,Horas Iguais,71,73,3651656,brazilian trap; trap; trap funk; brazilian hip hop,2022-10-05,4:06,False,https://open.spotify.com/track/4m8kG46clzxMxyrDuFo1Uq,spotify:track:4m8kG46clzxMxyrDuFo1Uq
Áudio - Ao Vivo em Brasília,Diego & Victor Hugo,Diego & Victor Hugo,Diego & Victor Hugo Ao Vivo em Brasília,71,77,4108199,sertanejo; sertanejo universitário; arrocha; agronejo; piseiro,2019-07-12,3:10,False,https://open.spotify.com/track/4v6SAnzwEr7s2m0gFQnJFJ,spotify:track:4v6SAnzwEr7s2m0gFQnJFJ
Gosta De Rua - Ao Vivo,Felipe e Rodrigo,Felipe e Rodrigo,Questão de Tempo (Ao Vivo / Parte 1),71,76,612277,sertanejo; sertanejo universitário; agronejo,2024-05-03,2:51,False,https://open.spotify.com/track/4VNRWHoiKHZJIoQHPbmJIv,spotify:track:4VNRWHoiKHZJIoQHPbmJIv
